Roll No,Course Code,Slot,Inst name
12342140,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342140,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12342140,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342140,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342150,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342150,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342150,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342150,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12342160,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342160,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12342160,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342160,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342170,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342170,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342170,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342170,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342180,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342180,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342180,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342180,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342190,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12342190,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342190,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342190,MEL251/ME251,A ,Dr. Rahul Jain
12342200,EEL202/EE204,D ,Dr. Nikhil Chander
12342200,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12342200,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342210,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342210,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342210,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342210,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342220,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342220,EEL202/EE204,D ,Dr. Nikhil Chander
12342220,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12342230,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12342230,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342230,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342230,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342240,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342240,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342240,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342240,LAL228/LA228,F3 ,Dr. Anubhav Pradhan
12342250,MEL251/ME251,A ,Dr. Rahul Jain
12342250,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342250,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342250,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12342260,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342260,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342260,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342260,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342270,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342280,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342290,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342290,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342290,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342290,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342300,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342300,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342300,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342300,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342310,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342310,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342310,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342310,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342320,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342320,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342320,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342320,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342330,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342330,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342330,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342330,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342350,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342350,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12342350,EEL202/EE204,D ,Dr. Nikhil Chander
12342360,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342360,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12342360,EEL202/EE204,D ,Dr. Nikhil Chander
12342370,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342370,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342370,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342370,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342380,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342380,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342380,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12342380,MEL251/ME251,A ,Dr. Rahul Jain
12342390,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342390,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342390,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342390,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342400,EEL202/EE204,D ,Dr. Nikhil Chander
12342400,EEL204/EE207,F ,"Dr. Nikhil Chander, Dr. Praveen Kumar"
12342400,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342410,LAL201/LA322,G1 ,Dr. Rekha Ravindran
12342410,MEL251/ME251,A ,Dr. Rahul Jain
12342410,MEL211/ME111,"E1, F1 ",Dr. Nagesh D. Patil
12342410,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342420,CSL202,F12 ,Dr. I. Vinod Kumar Reddy
12342420,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342420,MAL403/IC105,C ,Dr. Lakshmi Kanta Patra
12342420,LAL252/LA252,H23 ,Dr. Eslavath Rajkumar 
12342500,PHL602/PH517,K ,Dr. Mahavir Sharma
12342500,PHL601/PH504,A ,Dr. MD. Mehboob Alam
12342500,PHL609/PH514,I ,Dr. Sudhanwa Patra
12342500,PHL607/PH513,M ,Dr. Dhruv Pratap Singh
12342530,MAL504,F12 ,Dr. I. Vinod Kumar Reddy
12342530,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342540,PHL609/PH514,I ,Dr. Sudhanwa Patra
12342540,PHL607/PH513,M ,Dr. Dhruv Pratap Singh
12342540,PHL601/PH504,A ,Dr. MD. Mehboob Alam
12342540,PHL602/PH517,K ,Dr. Mahavir Sharma
12342550,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342550,MAL504,F12 ,Dr. I. Vinod Kumar Reddy
12342560,PHL601/PH504,A ,Dr. MD. Mehboob Alam
12342560,PHL602/PH517,K ,Dr. Mahavir Sharma
12342560,PHL607/PH513,M ,Dr. Dhruv Pratap Singh
12342560,PHL609/PH514,I ,Dr. Sudhanwa Patra
12342570,DSL504/DS504,I ,Dr. Soumajit Pramanik
12342570,MAL504,F12 ,Dr. I. Vinod Kumar Reddy
12342570,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342580,PHL607/PH513,M ,Dr. Dhruv Pratap Singh
12342580,PHL602/PH517,K ,Dr. Mahavir Sharma
12342580,PHL609/PH514,I ,Dr. Sudhanwa Patra
12342580,PHL601/PH504,A ,Dr. MD. Mehboob Alam
12342590,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342590,MAL504,F12 ,Dr. I. Vinod Kumar Reddy
12342590,DSL504/DS504,I ,Dr. Soumajit Pramanik
12342600,MAL504,F12 ,Dr. I. Vinod Kumar Reddy
12342600,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342620,MAL504,F12 ,Dr. I. Vinod Kumar Reddy
12342620,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342640,MAL504,F12 ,Dr. I. Vinod Kumar Reddy
12342640,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342650,MAL504,F12 ,Dr. I. Vinod Kumar Reddy
12342650,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342670,PHL602/PH517,K ,Dr. Mahavir Sharma
12342670,PHL609/PH514,I ,Dr. Sudhanwa Patra
12342670,PHL607/PH513,M ,Dr. Dhruv Pratap Singh
12342670,PHL601/PH504,A ,Dr. MD. Mehboob Alam
12342680,PHL601/PH504,A ,Dr. MD. Mehboob Alam
12342680,PHL602/PH517,K ,Dr. Mahavir Sharma
12342680,PHL607/PH513,M ,Dr. Dhruv Pratap Singh
12342680,PHL609/PH514,I ,Dr. Sudhanwa Patra
12342700,CSL201/MAL503/CS101,B ,Dr. Barun Gorain
12342700,MAL504,F12 ,Dr. I. Vinod Kumar Reddy
12342720,PHL601/PH504,A ,Dr. MD. Mehboob Alam
12342720,PHL602/PH517,K ,Dr. Mahavir Sharma
12342720,PHL607/PH513,M ,Dr. Dhruv Pratap Singh
12342720,PHL609/PH514,I ,Dr. Sudhanwa Patra
42300310,MEL631/ME631,F ,Dr. Anshul Faye
B24CS001,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS001,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS001,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS002,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS002,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS002,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS003,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS003,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS003,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS004,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS004,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS004,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS005,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS005,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS005,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS006,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS006,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS006,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS007,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS007,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS007,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS008,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS008,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS008,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS009,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS009,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS009,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS010,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS010,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS010,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS011,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS011,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS011,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS012,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS012,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS012,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS013,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS013,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS013,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS014,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS014,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS014,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS015,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS015,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS015,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS016,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS016,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS016,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS017,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS017,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS017,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS018,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS018,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS018,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS019,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS019,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS019,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS020,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS020,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS020,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS021,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS021,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS021,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS022,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS022,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS022,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS024,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS024,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS024,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS025,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS025,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS025,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS026,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS026,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS026,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS027,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS027,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS027,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS028,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS028,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS028,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS029,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS029,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS029,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS030,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS030,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS030,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS031,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS031,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS031,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS032,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS032,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS032,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS033,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS033,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS033,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS034,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS034,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS034,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS035,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS035,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS035,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS036,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS036,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS036,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS037,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS037,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS037,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS038,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS038,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS038,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS039,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS039,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS039,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS040,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS040,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS040,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS041,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS041,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS041,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS042,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS042,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS042,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS043,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS043,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS043,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS044,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS044,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS044,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS045,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS045,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS045,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS046,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS046,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS046,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS047,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS047,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS047,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS048,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS048,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS048,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS049,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS049,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS049,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS050,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS050,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS050,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS051,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS051,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS051,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS052,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS052,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS052,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS053,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS053,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS053,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24CS054,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24CS054,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24CS054,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS001,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS001,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS001,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS002,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS002,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS002,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS003,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS003,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS003,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS004,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS004,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS004,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS005,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS005,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS005,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS006,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS006,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS006,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS007,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS007,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS007,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS008,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS008,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS008,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS009,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS009,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS009,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS010,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS010,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS010,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS011,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS011,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS011,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS012,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS012,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS012,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS013,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS013,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS013,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS014,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS014,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS014,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS015,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS015,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS015,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS016,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS016,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS016,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS017,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS017,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS017,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS018,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS018,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS018,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS019,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS019,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS019,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS020,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS020,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS020,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS021,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS021,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS021,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS022,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS022,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS022,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS023,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS023,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS023,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS024,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS024,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS024,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS026,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS026,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS026,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS027,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS027,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS027,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS029,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS029,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS029,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS030,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS030,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS030,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS031,CSL100/MAL400/IC100,A12 ,Dr. Sk Subidh Ali
B24DS031,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
B24DS031,MAL100/IC153/IC202,B ,Dr. Arnab Patra
B24DS032,CYL101/IC201,G3 ,Dr. Raghavender Medishetty
